origin_id,destination_id,travel_time_min
hostel_g_gh6,mess_mega,3.06
hostel_g_gh6,mess_pg_new_brahmagiri,4.08
hostel_g_gh6,mess_pg_pushpagiri,4.52
hostel_g_gh6,loc_suprabha_boys,3.63
hostel_g_gh6,loc_suprabha_girls,0.78
loc_lhc_a,loc_boys_coop,0.98
loc_lhc_a,loc_central_library,0.28
loc_lhc_a,dept_chem,1.23
loc_lhc_a,dept_chemistry,0.94
loc_lhc_a,dept_civil,1.15
loc_lhc_a,dept_cse,2.41
loc_lhc_a,dept_ece,2.48
loc_lhc_a,dept_eee,2.65
loc_lhc_a,dept_hssm,0.71
loc_lhc_a,dept_it,2.58
loc_lhc_a,dept_macs,0.43
loc_lhc_a,dept_mech,1.54
loc_lhc_a,dept_mining,1.0
loc_lhc_a,dept_mme,0.74
loc_lhc_a,dept_physics,0.79
loc_lhc_a,dept_wroe,1.48
loc_lhc_a,loc_e_library,0.51
loc_lhc_a,loc_girls_coop,2.43
loc_lhc_a,hostel_b_block1,2.23
loc_lhc_a,hostel_b_block2,2.67
loc_lhc_a,hostel_b_block3,2.94
loc_lhc_a,hostel_b_block4,2.46
loc_lhc_a,hostel_b_block5,3.0
loc_lhc_a,hostel_b_block6,2.95
loc_lhc_a,hostel_b_block7,1.84
loc_lhc_a,hostel_b_block8,1.69
loc_lhc_a,hostel_b_brahmagiri,2.51
loc_lhc_a,hostel_b_mt1,1.4
loc_lhc_a,hostel_b_mt2,1.76
loc_lhc_a,hostel_b_mt3,2.12
loc_lhc_a,hostel_b_shivalik,1.31
loc_lhc_a,hostel_g_gh1,1.93
loc_lhc_a,hostel_g_gh2,1.69
loc_lhc_a,hostel_g_gh3,1.97
loc_lhc_a,hostel_g_gh4,2.13
loc_lhc_a,hostel_g_gh5,2.07
loc_lhc_a,hostel_g_gh6,1.83
loc_lhc_a,loc_lhc_a,0.0
loc_lhc_a,loc_lhc_b,0.67
loc_lhc_a,loc_main_building,0.61
loc_lhc_a,loc_main_gate,1.01
loc_lhc_a,mess_b1_karavali,2.41
loc_lhc_a,mess_b2_aravali,2.85
loc_lhc_a,mess_b3_vindhya,3.12
loc_lhc_a,mess_b4_satpura,2.64
loc_lhc_a,mess_b5_nilgiri,3.18
loc_lhc_a,mess_b7_sahyadri,2.02
loc_lhc_a,mess_b8_trishul,1.87
loc_lhc_a,mess_gb,2.58
loc_lhc_a,mess_mega,1.67
loc_lhc_a,mess_pg_new_brahmagiri,2.69
loc_lhc_a,mess_pg_pushpagiri,3.13
loc_lhc_a,loc_suprabha_boys,2.24
loc_lhc_a,loc_suprabha_girls,2.61
loc_lhc_b,loc_boys_coop,0.31
loc_lhc_b,loc_central_library,0.51
loc_lhc_b,dept_chem,1.46
loc_lhc_b,dept_chemistry,0.68
loc_lhc_b,dept_civil,1.38
loc_lhc_b,dept_cse,2.64
loc_lhc_b,dept_ece,2.71
loc_lhc_b,dept_eee,2.88
loc_lhc_b,dept_hssm,0.64
loc_lhc_b,dept_it,2.81
loc_lhc_b,dept_macs,0.36
loc_lhc_b,dept_mech,1.77
loc_lhc_b,dept_mining,1.23
loc_lhc_b,dept_mme,0.97
loc_lhc_b,dept_physics,0.72
loc_lhc_b,dept_wroe,1.71
loc_lhc_b,loc_e_library,0.74
loc_lhc_b,loc_girls_coop,2.66
loc_lhc_b,hostel_b_block1,1.56
loc_lhc_b,hostel_b_block2,2.0
loc_lhc_b,hostel_b_block3,2.27
loc_lhc_b,hostel_b_block4,1.79
loc_lhc_b,hostel_b_block5,2.33
loc_lhc_b,hostel_b_block6,2.28
loc_lhc_b,hostel_b_block7,1.17
loc_lhc_b,hostel_b_block8,1.02
loc_lhc_b,hostel_b_brahmagiri,1.84
loc_lhc_b,hostel_b_mt1,0.73
loc_lhc_b,hostel_b_mt2,1.09
loc_lhc_b,hostel_b_mt3,1.45
loc_lhc_b,hostel_b_shivalik,0.64
loc_lhc_b,hostel_g_gh1,2.16
loc_lhc_b,hostel_g_gh2,1.92
loc_lhc_b,hostel_g_gh3,2.2
loc_lhc_b,hostel_g_gh4,2.36
loc_lhc_b,hostel_g_gh5,2.3
loc_lhc_b,hostel_g_gh6,2.06
loc_lhc_b,loc_lhc_a,0.67
loc_lhc_b,loc_lhc_b,0.0
loc_lhc_b,loc_main_building,0.84
loc_lhc_b,loc_main_gate,1.24
loc_lhc_b,mess_b1_karavali,1.74
loc_lhc_b,mess_b2_aravali,2.18
loc_lhc_b,mess_b3_vindhya,2.45
loc_lhc_b,mess_b4_satpura,1.97
loc_lhc_b,mess_b5_nilgiri,2.51
loc_lhc_b,mess_b7_sahyadri,1.35
loc_lhc_b,mess_b8_trishul,1.2
loc_lhc_b,mess_gb,1.91
loc_lhc_b,mess_mega,1.0
loc_lhc_b,mess_pg_new_brahmagiri,2.02
loc_lhc_b,mess_pg_pushpagiri,2.46
loc_lhc_b,loc_suprabha_boys,1.57
loc_lhc_b,loc_suprabha_girls,2.84
loc_main_building,loc_boys_coop,1.15
loc_main_building,loc_central_library,0.33
loc_main_building,dept_chem,0.81
loc_main_building,dept_chemistry,0.99
loc_main_building,dept_civil,0.55
loc_main_building,dept_cse,1.8
loc_main_building,dept_ece,1.87
loc_main_building,dept_eee,2.04
loc_main_building,dept_hssm,0.76
loc_main_building,dept_it,1.97
loc_main_building,dept_macs,0.48
loc_main_building,dept_mech,1.12
loc_main_building,dept_mining,0.4
loc_main_building,dept_mme,0.32
loc_main_building,dept_physics,0.84
loc_main_building,dept_wroe,0.88
loc_main_building,loc_e_library,0.37
loc_main_building,loc_girls_coop,2.01
loc_main_building,hostel_b_block1,2.4
loc_main_building,hostel_b_block2,2.84
loc_main_building,hostel_b_block3,3.11
loc_main_building,hostel_b_block4,2.63
loc_main_building,hostel_b_block5,3.17
loc_main_building,hostel_b_block6,3.12
loc_main_building,hostel_b_block7,2.01
loc_main_building,hostel_b_block8,1.86
loc_main_building,hostel_b_brahmagiri,2.68
loc_main_building,hostel_b_mt1,1.57
loc_main_building,hostel_b_mt2,1.93
loc_main_building,hostel_b_mt3,2.29
loc_main_building,hostel_b_shivalik,1.48
loc_main_building,hostel_g_gh1,1.33
loc_main_building,hostel_g_gh2,1.09
loc_main_building,hostel_g_gh3,1.37
loc_main_building,hostel_g_gh4,1.53
loc_main_building,hostel_g_gh5,1.65
loc_main_building,hostel_g_gh6,1.41
loc_main_building,loc_lhc_a,0.61
loc_main_building,loc_lhc_b,0.84
loc_main_building,loc_main_building,0.0
loc_main_building,loc_main_gate,0.4
loc_main_building,mess_b1_karavali,2.58
loc_main_building,mess_b2_aravali,3.02
loc_main_building,mess_b3_vindhya,3.29
loc_main_building,mess_b4_satpura,2.81
loc_main_building,mess_b5_nilgiri,3.35
loc_main_building,mess_b7_sahyadri,2.19
loc_main_building,mess_b8_trishul,2.04
loc_main_building,mess_gb,2.75
loc_main_building,mess_mega,1.84
loc_main_building,mess_pg_new_brahmagiri,2.86
loc_main_building,mess_pg_pushpagiri,3.3
loc_main_building,loc_suprabha_boys,2.41
loc_main_building,loc_suprabha_girls,2.19
loc_main_gate,loc_boys_coop,1.55
loc_main_gate,loc_central_library,0.73
loc_main_gate,dept_chem,1.21
loc_main_gate,dept_chemistry,1.39
loc_main_gate,dept_civil,0.49
loc_main_gate,dept_cse,1.4
loc_main_gate,dept_ece,1.47
loc_main_gate,dept_eee,1.64
loc_main_gate,dept_hssm,1.16
loc_main_gate,dept_it,1.57
loc_main_gate,dept_macs,0.88
loc_main_gate,dept_mech,1.34
loc_main_gate,dept_mining,0.64
loc_main_gate,dept_mme,0.72
loc_main_gate,dept_physics,1.24
loc_main_gate,dept_wroe,0.82
loc_main_gate,loc_e_library,0.77
loc_main_gate,loc_girls_coop,2.23
loc_main_gate,hostel_b_block1,2.8
loc_main_gate,hostel_b_block2,3.24
loc_main_gate,hostel_b_block3,3.51
loc_main_gate,hostel_b_block4,3.03
loc_main_gate,hostel_b_block5,3.57
loc_main_gate,hostel_b_block6,3.52
loc_main_gate,hostel_b_block7,2.41
loc_main_gate,hostel_b_block8,2.26
loc_main_gate,hostel_b_brahmagiri,3.08
loc_main_gate,hostel_b_mt1,1.97
loc_main_gate,hostel_b_mt2,2.33
loc_main_gate,hostel_b_mt3,2.69
loc_main_gate,hostel_b_shivalik,1.88
loc_main_gate,hostel_g_gh1,1.27
loc_main_gate,hostel_g_gh2,1.03
loc_main_gate,hostel_g_gh3,1.31
loc_main_gate,hostel_g_gh4,1.47
loc_main_gate,hostel_g_gh5,1.65
loc_main_gate,hostel_g_gh6,1.63
loc_main_gate,loc_lhc_a,1.01
loc_main_gate,loc_lhc_b,1.24
loc_main_gate,loc_main_building,0.4
loc_main_gate,loc_main_gate,0.0
loc_main_gate,mess_b1_karavali,2.98
loc_main_gate,mess_b2_aravali,3.42
loc_main_gate,mess_b3_vindhya,3.69
loc_main_gate,mess_b4_satpura,3.21
loc_main_gate,mess_b5_nilgiri,3.75
loc_main_gate,mess_b7_sahyadri,2.59
loc_main_gate,mess_b8_trishul,2.44
loc_main_gate,mess_gb,3.15
loc_main_gate,mess_mega,2.24
loc_main_gate,mess_pg_new_brahmagiri,3.26
loc_main_gate,mess_pg_pushpagiri,3.7
loc_main_gate,loc_suprabha_boys,2.81
loc_main_gate,loc_suprabha_girls,2.41
mess_b1_karavali,loc_boys_coop,1.43
mess_b1_karavali,loc_central_library,2.25
mess_b1_karavali,dept_chem,3.2
mess_b1_karavali,dept_chemistry,1.8
mess_b1_karavali,dept_civil,3.12
mess_b1_karavali,dept_cse,4.38
mess_b1_karavali,dept_ece,4.45
mess_b1_karavali,dept_eee,4.62
mess_b1_karavali,dept_hssm,2.03
mess_b1_karavali,dept_it,4.55
mess_b1_karavali,dept_macs,2.1
mess_b1_karavali,dept_mech,3.51
mess_b1_karavali,dept_mining,2.97
mess_b1_karavali,dept_mme,2.71
mess_b1_karavali,dept_physics,1.95
mess_b1_karavali,dept_wroe,3.45
mess_b1_karavali,loc_e_library,2.48
mess_b1_karavali,loc_girls_coop,4.4
mess_b1_karavali,hostel_b_block1,0.18
mess_b1_karavali,hostel_b_block2,0.62
mess_b1_karavali,hostel_b_block3,1.16
mess_b1_karavali,hostel_b_block4,1.64
mess_b1_karavali,hostel_b_block5,2.18
mess_b1_karavali,hostel_b_block6,0.9
mess_b1_karavali,hostel_b_block7,0.57
mess_b1_karavali,hostel_b_block8,2.14
mess_b1_karavali,hostel_b_brahmagiri,0.46
mess_b1_karavali,hostel_b_mt1,1.85
mess_b1_karavali,hostel_b_mt2,2.21
mess_b1_karavali,hostel_b_mt3,2.57
mess_b1_karavali,hostel_b_shivalik,1.76
mess_b1_karavali,hostel_g_gh1,3.9
mess_b1_karavali,hostel_g_gh2,3.66
mess_b1_karavali,hostel_g_gh3,3.94
mess_b1_karavali,hostel_g_gh4,4.1
mess_b1_karavali,hostel_g_gh5,4.04
mess_b1_karavali,hostel_g_gh6,3.8
mess_b1_karavali,loc_lhc_a,2.41
mess_b1_karavali,loc_lhc_b,1.74
mess_b1_karavali,loc_main_building,2.58
mess_b1_karavali,loc_main_gate,2.98
mess_b1_karavali,mess_b1_karavali,0.0
mess_b1_karavali,mess_b2_aravali,0.8
mess_b1_karavali,mess_b3_vindhya,1.34
mess_b1_karavali,mess_b4_satpura,1.82
mess_b1_karavali,mess_b5_nilgiri,2.36
mess_b1_karavali,mess_b7_sahyadri,0.75
mess_b1_karavali,mess_b8_trishul,2.32
mess_b1_karavali,mess_gb,1.31
mess_b1_karavali,mess_mega,2.12
mess_b1_karavali,mess_pg_new_brahmagiri,0.64
mess_b1_karavali,mess_pg_pushpagiri,1.08
mess_b1_karavali,loc_suprabha_boys,2.69
mess_b1_karavali,loc_suprabha_girls,4.58
mess_b2_aravali,loc_boys_coop,1.87
mess_b2_aravali,loc_central_library,2.69
mess_b2_aravali,dept_chem,3.64
mess_b2_aravali,dept_chemistry,2.24
mess_b2_aravali,dept_civil,3.56
mess_b2_aravali,dept_cse,4.82
mess_b2_aravali,dept_ece,4.89
mess_b2_aravali,dept_eee,5.06
mess_b2_aravali,dept_hssm,2.47
mess_b2_aravali,dept_it,4.99
mess_b2_aravali,dept_macs,2.54
mess_b2_aravali,dept_mech,3.95
mess_b2_aravali,dept_mining,3.41
mess_b2_aravali,dept_mme,3.15
mess_b2_aravali,dept_physics,2.39
mess_b2_aravali,dept_wroe,3.89
mess_b2_aravali,loc_e_library,2.92
mess_b2_aravali,loc_girls_coop,4.84
mess_b2_aravali,hostel_b_block1,0.62
mess_b2_aravali,hostel_b_block2,0.18
mess_b2_aravali,hostel_b_block3,0.72
mess_b2_aravali,hostel_b_block4,1.2
mess_b2_aravali,hostel_b_block5,1.74
mess_b2_aravali,hostel_b_block6,1.34
mess_b2_aravali,hostel_b_block7,1.01
mess_b2_aravali,hostel_b_block8,2.58
mess_b2_aravali,hostel_b_brahmagiri,0.9
mess_b2_aravali,hostel_b_mt1,2.26
mess_b2_aravali,hostel_b_mt2,2.3
mess_b2_aravali,hostel_b_mt3,2.66
mess_b2_aravali,hostel_b_shivalik,2.2
mess_b2_aravali,hostel_g_gh1,4.34
mess_b2_aravali,hostel_g_gh2,4.1
mess_b2_aravali,hostel_g_gh3,4.38
mess_b2_aravali,hostel_g_gh4,4.54
mess_b2_aravali,hostel_g_gh5,4.48
mess_b2_aravali,hostel_g_gh6,4.24
mess_b2_aravali,loc_lhc_a,2.85
mess_b2_aravali,loc_lhc_b,2.18
mess_b2_aravali,loc_main_building,3.02
mess_b2_aravali,loc_main_gate,3.42
mess_b2_aravali,mess_b1_karavali,0.8
mess_b2_aravali,mess_b2_aravali,0.0
mess_b2_aravali,mess_b3_vindhya,0.9
mess_b2_aravali,mess_b4_satpura,1.38
mess_b2_aravali,mess_b5_nilgiri,1.92
mess_b2_aravali,mess_b7_sahyadri,1.19
mess_b2_aravali,mess_b8_trishul,2.76
mess_b2_aravali,mess_gb,1.75
mess_b2_aravali,mess_mega,1.99
mess_b2_aravali,mess_pg_new_brahmagiri,1.08
mess_b2_aravali,mess_pg_pushpagiri,1.52
mess_b2_aravali,loc_suprabha_boys,2.58
mess_b2_aravali,loc_suprabha_girls,5.02
mess_b3_vindhya,loc_boys_coop,2.14
mess_b3_vindhya,loc_central_library,2.96
mess_b3_vindhya,dept_chem,3.91
mess_b3_vindhya,dept_chemistry,2.51
mess_b3_vindhya,dept_civil,3.83
mess_b3_vindhya,dept_cse,5.09
mess_b3_vindhya,dept_ece,5.16
mess_b3_vindhya,dept_eee,5.33
mess_b3_vindhya,dept_hssm,2.74
mess_b3_vindhya,dept_it,5.26
mess_b3_vindhya,dept_macs,2.81
mess_b3_vindhya,dept_mech,4.22
mess_b3_vindhya,dept_mining,3.68
mess_b3_vindhya,dept_mme,3.42
mess_b3_vindhya,dept_physics,2.66
mess_b3_vindhya,dept_wroe,4.16
mess_b3_vindhya,loc_e_library,3.19
mess_b3_vindhya,loc_girls_coop,5.11
mess_b3_vindhya,hostel_b_block1,1.16
mess_b3_vindhya,hostel_b_block2,0.72
mess_b3_vindhya,hostel_b_block3,0.18
mess_b3_vindhya,hostel_b_block4,0.66
mess_b3_vindhya,hostel_b_block5,1.2
mess_b3_vindhya,hostel_b_block6,1.88
mess_b3_vindhya,hostel_b_block7,1.55
mess_b3_vindhya,hostel_b_block8,2.71
mess_b3_vindhya,hostel_b_brahmagiri,1.44
mess_b3_vindhya,hostel_b_mt1,1.72
mess_b3_vindhya,hostel_b_mt2,1.76
mess_b3_vindhya,hostel_b_mt3,2.12
mess_b3_vindhya,hostel_b_shivalik,2.47
mess_b3_vindhya,hostel_g_gh1,4.61
mess_b3_vindhya,hostel_g_gh2,4.37
mess_b3_vindhya,hostel_g_gh3,4.65
mess_b3_vindhya,hostel_g_gh4,4.81
mess_b3_vindhya,hostel_g_gh5,4.75
mess_b3_vindhya,hostel_g_gh6,4.51
mess_b3_vindhya,loc_lhc_a,3.12
mess_b3_vindhya,loc_lhc_b,2.45
mess_b3_vindhya,loc_main_building,3.29
mess_b3_vindhya,loc_main_gate,3.69
mess_b3_vindhya,mess_b1_karavali,1.34
mess_b3_vindhya,mess_b2_aravali,0.9
mess_b3_vindhya,mess_b3_vindhya,0.0
mess_b3_vindhya,mess_b4_satpura,0.84
mess_b3_vindhya,mess_b5_nilgiri,1.38
mess_b3_vindhya,mess_b7_sahyadri,1.73
mess_b3_vindhya,mess_b8_trishul,2.89
mess_b3_vindhya,mess_gb,2.29
mess_b3_vindhya,mess_mega,1.45
mess_b3_vindhya,mess_pg_new_brahmagiri,1.62
mess_b3_vindhya,mess_pg_pushpagiri,2.06
mess_b3_vindhya,loc_suprabha_boys,2.04
mess_b3_vindhya,loc_suprabha_girls,5.29
mess_b4_satpura,loc_boys_coop,1.66
mess_b4_satpura,loc_central_library,2.48
mess_b4_satpura,dept_chem,3.43
mess_b4_satpura,dept_chemistry,2.03
mess_b4_satpura,dept_civil,3.35
mess_b4_satpura,dept_cse,4.61
mess_b4_satpura,dept_ece,4.68
mess_b4_satpura,dept_eee,4.85
mess_b4_satpura,dept_hssm,2.26
mess_b4_satpura,dept_it,4.78
mess_b4_satpura,dept_macs,2.33
mess_b4_satpura,dept_mech,3.74
mess_b4_satpura,dept_mining,3.2
mess_b4_satpura,dept_mme,2.94
mess_b4_satpura,dept_physics,2.18
mess_b4_satpura,dept_wroe,3.68
mess_b4_satpura,loc_e_library,2.71
mess_b4_satpura,loc_girls_coop,4.63
mess_b4_satpura,hostel_b_block1,1.64
mess_b4_satpura,hostel_b_block2,1.2
mess_b4_satpura,hostel_b_block3,0.66
mess_b4_satpura,hostel_b_block4,0.18
mess_b4_satpura,hostel_b_block5,0.72
mess_b4_satpura,hostel_b_block6,2.36
mess_b4_satpura,hostel_b_block7,2.03
mess_b4_satpura,hostel_b_block8,2.23
mess_b4_satpura,hostel_b_brahmagiri,1.92
mess_b4_satpura,hostel_b_mt1,1.24
mess_b4_satpura,hostel_b_mt2,1.28
mess_b4_satpura,hostel_b_mt3,1.64
mess_b4_satpura,hostel_b_shivalik,1.99
mess_b4_satpura,hostel_g_gh1,4.13
mess_b4_satpura,hostel_g_gh2,3.89
mess_b4_satpura,hostel_g_gh3,4.17
mess_b4_satpura,hostel_g_gh4,4.33
mess_b4_satpura,hostel_g_gh5,4.27
mess_b4_satpura,hostel_g_gh6,4.03
mess_b4_satpura,loc_lhc_a,2.64
mess_b4_satpura,loc_lhc_b,1.97
mess_b4_satpura,loc_main_building,2.81
mess_b4_satpura,loc_main_gate,3.21
mess_b4_satpura,mess_b1_karavali,1.82
mess_b4_satpura,mess_b2_aravali,1.38
mess_b4_satpura,mess_b3_vindhya,0.84
mess_b4_satpura,mess_b4_satpura,0.0
mess_b4_satpura,mess_b5_nilgiri,0.9
mess_b4_satpura,mess_b7_sahyadri,2.21
mess_b4_satpura,mess_b8_trishul,2.41
mess_b4_satpura,mess_gb,2.77
mess_b4_satpura,mess_mega,0.97
mess_b4_satpura,mess_pg_new_brahmagiri,2.1
mess_b4_satpura,mess_pg_pushpagiri,2.54
mess_b4_satpura,loc_suprabha_boys,1.56
mess_b4_satpura,loc_suprabha_girls,4.81
mess_b5_nilgiri,loc_boys_coop,2.2
mess_b5_nilgiri,loc_central_library,3.02
mess_b5_nilgiri,dept_chem,3.97
mess_b5_nilgiri,dept_chemistry,2.57
mess_b5_nilgiri,dept_civil,3.89
mess_b5_nilgiri,dept_cse,5.15
mess_b5_nilgiri,dept_ece,5.22
mess_b5_nilgiri,dept_eee,5.39
mess_b5_nilgiri,dept_hssm,2.8
mess_b5_nilgiri,dept_it,5.32
mess_b5_nilgiri,dept_macs,2.87
mess_b5_nilgiri,dept_mech,4.28
mess_b5_nilgiri,dept_mining,3.74
mess_b5_nilgiri,dept_mme,3.48
mess_b5_nilgiri,dept_physics,2.72
mess_b5_nilgiri,dept_wroe,4.22
mess_b5_nilgiri,loc_e_library,3.25
mess_b5_nilgiri,loc_girls_coop,5.17
mess_b5_nilgiri,hostel_b_block1,2.18
mess_b5_nilgiri,hostel_b_block2,1.74
mess_b5_nilgiri,hostel_b_block3,1.2
mess_b5_nilgiri,hostel_b_block4,0.72
mess_b5_nilgiri,hostel_b_block5,0.18
mess_b5_nilgiri,hostel_b_block6,2.9
mess_b5_nilgiri,hostel_b_block7,2.57
mess_b5_nilgiri,hostel_b_block8,1.93
mess_b5_nilgiri,hostel_b_brahmagiri,2.46
mess_b5_nilgiri,hostel_b_mt1,1.78
mess_b5_nilgiri,hostel_b_mt2,1.5
mess_b5_nilgiri,hostel_b_mt3,1.34
mess_b5_nilgiri,hostel_b_shivalik,2.31
mess_b5_nilgiri,hostel_g_gh1,4.67
mess_b5_nilgiri,hostel_g_gh2,4.43
mess_b5_nilgiri,hostel_g_gh3,4.71
mess_b5_nilgiri,hostel_g_gh4,4.87
mess_b5_nilgiri,hostel_g_gh5,4.81
mess_b5_nilgiri,hostel_g_gh6,4.57
mess_b5_nilgiri,loc_lhc_a,3.18
mess_b5_nilgiri,loc_lhc_b,2.51
mess_b5_nilgiri,loc_main_building,3.35
mess_b5_nilgiri,loc_main_gate,3.75
mess_b5_nilgiri,mess_b1_karavali,2.36
mess_b5_nilgiri,mess_b2_aravali,1.92
mess_b5_nilgiri,mess_b3_vindhya,1.38
mess_b5_nilgiri,mess_b4_satpura,0.9
mess_b5_nilgiri,mess_b5_nilgiri,0.0
mess_b5_nilgiri,mess_b7_sahyadri,2.75
mess_b5_nilgiri,mess_b8_trishul,2.11
mess_b5_nilgiri,mess_gb,3.31
mess_b5_nilgiri,mess_mega,1.51
mess_b5_nilgiri,mess_pg_new_brahmagiri,2.64
mess_b5_nilgiri,mess_pg_pushpagiri,3.08
mess_b5_nilgiri,loc_suprabha_boys,1.02
mess_b5_nilgiri,loc_suprabha_girls,5.35
mess_b7_sahyadri,loc_boys_coop,1.04
mess_b7_sahyadri,loc_central_library,1.86
mess_b7_sahyadri,dept_chem,2.81
mess_b7_sahyadri,dept_chemistry,1.41
mess_b7_sahyadri,dept_civil,2.73
mess_b7_sahyadri,dept_cse,3.99
mess_b7_sahyadri,dept_ece,4.06
mess_b7_sahyadri,dept_eee,4.23
mess_b7_sahyadri,dept_hssm,1.64
mess_b7_sahyadri,dept_it,4.16
mess_b7_sahyadri,dept_macs,1.71
mess_b7_sahyadri,dept_mech,3.12
mess_b7_sahyadri,dept_mining,2.58
mess_b7_sahyadri,dept_mme,2.32
mess_b7_sahyadri,dept_physics,1.56
mess_b7_sahyadri,dept_wroe,3.06
mess_b7_sahyadri,loc_e_library,2.09
mess_b7_sahyadri,loc_girls_coop,4.01
mess_b7_sahyadri,hostel_b_block1,0.57
mess_b7_sahyadri,hostel_b_block2,1.01
mess_b7_sahyadri,hostel_b_block3,1.55
mess_b7_sahyadri,hostel_b_block4,2.03
mess_b7_sahyadri,hostel_b_block5,2.57
mess_b7_sahyadri,hostel_b_block6,1.29
mess_b7_sahyadri,hostel_b_block7,0.18
mess_b7_sahyadri,hostel_b_block8,1.75
mess_b7_sahyadri,hostel_b_brahmagiri,0.85
mess_b7_sahyadri,hostel_b_mt1,1.46
mess_b7_sahyadri,hostel_b_mt2,1.82
mess_b7_sahyadri,hostel_b_mt3,2.18
mess_b7_sahyadri,hostel_b_shivalik,1.37
mess_b7_sahyadri,hostel_g_gh1,3.51
mess_b7_sahyadri,hostel_g_gh2,3.27
mess_b7_sahyadri,hostel_g_gh3,3.55
mess_b7_sahyadri,hostel_g_gh4,3.71
mess_b7_sahyadri,hostel_g_gh5,3.65
mess_b7_sahyadri,hostel_g_gh6,3.41
mess_b7_sahyadri,loc_lhc_a,2.02
mess_b7_sahyadri,loc_lhc_b,1.35
mess_b7_sahyadri,loc_main_building,2.19
mess_b7_sahyadri,loc_main_gate,2.59
mess_b7_sahyadri,mess_b1_karavali,0.75
mess_b7_sahyadri,mess_b2_aravali,1.19
mess_b7_sahyadri,mess_b3_vindhya,1.73
mess_b7_sahyadri,mess_b4_satpura,2.21
mess_b7_sahyadri,mess_b5_nilgiri,2.75
mess_b7_sahyadri,mess_b7_sahyadri,0.0
mess_b7_sahyadri,mess_b8_trishul,1.93
mess_b7_sahyadri,mess_gb,0.92
mess_b7_sahyadri,mess_mega,1.73
mess_b7_sahyadri,mess_pg_new_brahmagiri,1.03
mess_b7_sahyadri,mess_pg_pushpagiri,1.47
mess_b7_sahyadri,loc_suprabha_boys,2.3
mess_b7_sahyadri,loc_suprabha_girls,4.19
mess_b8_trishul,loc_boys_coop,0.89
mess_b8_trishul,loc_central_library,1.71
mess_b8_trishul,dept_chem,2.66
mess_b8_trishul,dept_chemistry,1.26
mess_b8_trishul,dept_civil,2.58
mess_b8_trishul,dept_cse,3.84
mess_b8_trishul,dept_ece,3.91
mess_b8_trishul,dept_eee,4.08
mess_b8_trishul,dept_hssm,1.49
mess_b8_trishul,dept_it,4.01
mess_b8_trishul,dept_macs,1.56
mess_b8_trishul,dept_mech,2.97
mess_b8_trishul,dept_mining,2.43
mess_b8_trishul,dept_mme,2.17
mess_b8_trishul,dept_physics,1.41
mess_b8_trishul,dept_wroe,2.91
mess_b8_trishul,loc_e_library,1.94
mess_b8_trishul,loc_girls_coop,3.86
mess_b8_trishul,hostel_b_block1,2.14
mess_b8_trishul,hostel_b_block2,2.58
mess_b8_trishul,hostel_b_block3,2.71
mess_b8_trishul,hostel_b_block4,2.23
mess_b8_trishul,hostel_b_block5,1.93
mess_b8_trishul,hostel_b_block6,2.86
mess_b8_trishul,hostel_b_block7,1.75
mess_b8_trishul,hostel_b_block8,0.18
mess_b8_trishul,hostel_b_brahmagiri,2.42
mess_b8_trishul,hostel_b_mt1,1.31
mess_b8_trishul,hostel_b_mt2,1.13
mess_b8_trishul,hostel_b_mt3,0.77
mess_b8_trishul,hostel_b_shivalik,0.56
mess_b8_trishul,hostel_g_gh1,3.36
mess_b8_trishul,hostel_g_gh2,3.12
mess_b8_trishul,hostel_g_gh3,3.4
mess_b8_trishul,hostel_g_gh4,3.56
mess_b8_trishul,hostel_g_gh5,3.5
mess_b8_trishul,hostel_g_gh6,3.26
mess_b8_trishul,loc_lhc_a,1.87
mess_b8_trishul,loc_lhc_b,1.2
mess_b8_trishul,loc_main_building,2.04
mess_b8_trishul,loc_main_gate,2.44
mess_b8_trishul,mess_b1_karavali,2.32
mess_b8_trishul,mess_b2_aravali,2.76
mess_b8_trishul,mess_b3_vindhya,2.89
mess_b8_trishul,mess_b4_satpura,2.41
mess_b8_trishul,mess_b5_nilgiri,2.11
mess_b8_trishul,mess_b7_sahyadri,1.93
mess_b8_trishul,mess_b8_trishul,0.0
mess_b8_trishul,mess_gb,2.49
mess_b8_trishul,mess_mega,1.44
mess_b8_trishul,mess_pg_new_brahmagiri,2.6
mess_b8_trishul,mess_pg_pushpagiri,3.04
mess_b8_trishul,loc_suprabha_boys,1.09
mess_b8_trishul,loc_suprabha_girls,4.04
mess_gb,loc_boys_coop,1.6
mess_gb,loc_central_library,2.42
mess_gb,dept_chem,3.37
mess_gb,dept_chemistry,1.97
mess_gb,dept_civil,3.29
mess_gb,dept_cse,4.55
mess_gb,dept_ece,4.62
mess_gb,dept_eee,4.79
mess_gb,dept_hssm,2.2
mess_gb,dept_it,4.72
mess_gb,dept_macs,2.27
mess_gb,dept_mech,3.68
mess_gb,dept_mining,3.14
mess_gb,dept_mme,2.88
mess_gb,dept_physics,2.12
mess_gb,dept_wroe,3.62
mess_gb,loc_e_library,2.65
mess_gb,loc_girls_coop,4.57
mess_gb,hostel_b_block1,1.13
mess_gb,hostel_b_block2,1.57
mess_gb,hostel_b_block3,2.11
mess_gb,hostel_b_block4,2.59
mess_gb,hostel_b_block5,3.13
mess_gb,hostel_b_block6,1.85
