origin_id,destination_id,distance_km
hostel_g_gh6,mess_pg_new_brahmagiri,1.202
hostel_g_gh6,mess_pg_pushpagiri,1.312
hostel_g_gh6,loc_suprabha_boys,1.077
hostel_g_gh6,loc_suprabha_girls,0.065
loc_lhc_a,loc_boys_coop,0.161
loc_lhc_a,loc_central_library,0.023
loc_lhc_a,dept_chem,0.338
loc_lhc_a,dept_chemistry,0.243
loc_lhc_a,dept_civil,0.312
loc_lhc_a,dept_cse,0.616
loc_lhc_a,dept_ece,0.641
loc_lhc_a,dept_eee,0.7
loc_lhc_a,dept_hssm,0.166
loc_lhc_a,dept_it,0.675
loc_lhc_a,dept_macs,0.072
loc_lhc_a,dept_mech,0.441
loc_lhc_a,dept_mining,0.262
loc_lhc_a,dept_mme,0.176
loc_lhc_a,dept_physics,0.193
loc_lhc_a,dept_wroe,0.421
loc_lhc_a,loc_e_library,0.099
loc_lhc_a,loc_girls_coop,0.587
loc_lhc_a,hostel_b_block1,0.58
loc_lhc_a,hostel_b_block2,0.69
loc_lhc_a,hostel_b_block3,0.687
loc_lhc_a,hostel_b_block4,0.567
loc_lhc_a,hostel_b_block5,0.61
loc_lhc_a,hostel_b_block6,0.76
loc_lhc_a,hostel_b_block7,0.449
loc_lhc_a,hostel_b_block8,0.339
loc_lhc_a,hostel_b_brahmagiri,0.65
loc_lhc_a,hostel_b_mt1,0.301
loc_lhc_a,hostel_b_mt2,0.421
loc_lhc_a,hostel_b_mt3,0.486
loc_lhc_a,hostel_b_shivalik,0.243
loc_lhc_a,hostel_g_gh1,0.554
loc_lhc_a,hostel_g_gh2,0.493
loc_lhc_a,hostel_g_gh3,0.564
loc_lhc_a,hostel_g_gh4,0.604
loc_lhc_a,hostel_g_gh5,0.597
loc_lhc_a,hostel_g_gh6,0.537
loc_lhc_a,loc_lhc_a,0.0
loc_lhc_a,loc_lhc_b,0.056
loc_lhc_a,loc_main_building,0.132
loc_lhc_a,loc_main_gate,0.266
loc_lhc_a,mess_b1_karavali,0.595
loc_lhc_a,mess_b2_aravali,0.705
loc_lhc_a,mess_b3_vindhya,0.702
loc_lhc_a,mess_b4_satpura,0.582
loc_lhc_a,mess_b5_nilgiri,0.625
loc_lhc_a,mess_b7_sahyadri,0.464
loc_lhc_a,mess_b8_trishul,0.354
loc_lhc_a,mess_gb,0.511
loc_lhc_a,mess_mega,0.369
loc_lhc_a,mess_pg_new_brahmagiri,0.665
loc_lhc_a,mess_pg_pushpagiri,0.775
loc_lhc_a,loc_suprabha_boys,0.54
loc_lhc_a,loc_suprabha_girls,0.602
loc_lhc_b,loc_boys_coop,0.105
loc_lhc_b,loc_central_library,0.079
loc_lhc_b,dept_chem,0.394
loc_lhc_b,dept_chemistry,0.201
loc_lhc_b,dept_civil,0.368
loc_lhc_b,dept_cse,0.672
loc_lhc_b,dept_ece,0.697
loc_lhc_b,dept_eee,0.756
loc_lhc_b,dept_hssm,0.124
loc_lhc_b,dept_it,0.731
loc_lhc_b,dept_macs,0.03
loc_lhc_b,dept_mech,0.497
loc_lhc_b,dept_mining,0.318
loc_lhc_b,dept_mme,0.232
loc_lhc_b,dept_physics,0.151
loc_lhc_b,dept_wroe,0.477
loc_lhc_b,loc_e_library,0.155
loc_lhc_b,loc_girls_coop,0.643
loc_lhc_b,hostel_b_block1,0.524
loc_lhc_b,hostel_b_block2,0.634
loc_lhc_b,hostel_b_block3,0.631
loc_lhc_b,hostel_b_block4,0.511
loc_lhc_b,hostel_b_block5,0.554
loc_lhc_b,hostel_b_block6,0.704
loc_lhc_b,hostel_b_block7,0.393
loc_lhc_b,hostel_b_block8,0.283
loc_lhc_b,hostel_b_brahmagiri,0.594
loc_lhc_b,hostel_b_mt1,0.245
loc_lhc_b,hostel_b_mt2,0.365
loc_lhc_b,hostel_b_mt3,0.43
loc_lhc_b,hostel_b_shivalik,0.187
loc_lhc_b,hostel_g_gh1,0.61
loc_lhc_b,hostel_g_gh2,0.549
loc_lhc_b,hostel_g_gh3,0.62
loc_lhc_b,hostel_g_gh4,0.66
loc_lhc_b,hostel_g_gh5,0.653
loc_lhc_b,hostel_g_gh6,0.593
loc_lhc_b,loc_lhc_a,0.056
loc_lhc_b,loc_lhc_b,0.0
loc_lhc_b,loc_main_building,0.188
loc_lhc_b,loc_main_gate,0.322
loc_lhc_b,mess_b1_karavali,0.539
loc_lhc_b,mess_b2_aravali,0.649
loc_lhc_b,mess_b3_vindhya,0.646
loc_lhc_b,mess_b4_satpura,0.526
loc_lhc_b,mess_b5_nilgiri,0.569
loc_lhc_b,mess_b7_sahyadri,0.408
loc_lhc_b,mess_b8_trishul,0.298
loc_lhc_b,mess_gb,0.455
loc_lhc_b,mess_mega,0.313
loc_lhc_b,mess_pg_new_brahmagiri,0.609
loc_lhc_b,mess_pg_pushpagiri,0.719
loc_lhc_b,loc_suprabha_boys,0.484
loc_lhc_b,loc_suprabha_girls,0.658
loc_main_building,loc_boys_coop,0.293
loc_main_building,loc_central_library,0.109
loc_main_building,dept_chem,0.27
loc_main_building,dept_chemistry,0.329
loc_main_building,dept_civil,0.182
loc_main_building,dept_cse,0.484
loc_main_building,dept_ece,0.509
loc_main_building,dept_eee,0.568
loc_main_building,dept_hssm,0.252
loc_main_building,dept_it,0.543
loc_main_building,dept_macs,0.158
loc_main_building,dept_mech,0.373
loc_main_building,dept_mining,0.132
loc_main_building,dept_mme,0.108
loc_main_building,dept_physics,0.279
loc_main_building,dept_wroe,0.291
loc_main_building,loc_e_library,0.124
loc_main_building,loc_girls_coop,0.519
loc_main_building,hostel_b_block1,0.712
loc_main_building,hostel_b_block2,0.822
loc_main_building,hostel_b_block3,0.819
loc_main_building,hostel_b_block4,0.699
loc_main_building,hostel_b_block5,0.742
loc_main_building,hostel_b_block6,0.892
loc_main_building,hostel_b_block7,0.581
loc_main_building,hostel_b_block8,0.471
loc_main_building,hostel_b_brahmagiri,0.782
loc_main_building,hostel_b_mt1,0.433
loc_main_building,hostel_b_mt2,0.553
loc_main_building,hostel_b_mt3,0.618
loc_main_building,hostel_b_shivalik,0.375
loc_main_building,hostel_g_gh1,0.424
loc_main_building,hostel_g_gh2,0.363
loc_main_building,hostel_g_gh3,0.434
loc_main_building,hostel_g_gh4,0.474
loc_main_building,hostel_g_gh5,0.519
loc_main_building,hostel_g_gh6,0.469
loc_main_building,loc_lhc_a,0.132
loc_main_building,loc_lhc_b,0.188
loc_main_building,loc_main_building,0.0
loc_main_building,loc_main_gate,0.134
loc_main_building,mess_b1_karavali,0.727
loc_main_building,mess_b2_aravali,0.837
loc_main_building,mess_b3_vindhya,0.834
loc_main_building,mess_b4_satpura,0.714
loc_main_building,mess_b5_nilgiri,0.757
loc_main_building,mess_b7_sahyadri,0.596
loc_main_building,mess_b8_trishul,0.486
loc_main_building,mess_gb,0.643
loc_main_building,mess_mega,0.501
loc_main_building,mess_pg_new_brahmagiri,0.797
loc_main_building,mess_pg_pushpagiri,0.907
loc_main_building,loc_suprabha_boys,0.672
loc_main_building,loc_suprabha_girls,0.534
loc_main_gate,loc_boys_coop,0.427
loc_main_gate,loc_central_library,0.243
loc_main_gate,dept_chem,0.404
loc_main_gate,dept_chemistry,0.463
loc_main_gate,dept_civil,0.162
loc_main_gate,dept_cse,0.35
loc_main_gate,dept_ece,0.375
loc_main_gate,dept_eee,0.434
loc_main_gate,dept_hssm,0.386
loc_main_gate,dept_it,0.409
loc_main_gate,dept_macs,0.292
loc_main_gate,dept_mech,0.443
loc_main_gate,dept_mining,0.212
loc_main_gate,dept_mme,0.242
loc_main_gate,dept_physics,0.413
loc_main_gate,dept_wroe,0.271
loc_main_gate,loc_e_library,0.258
loc_main_gate,loc_girls_coop,0.529
loc_main_gate,hostel_b_block1,0.846
loc_main_gate,hostel_b_block2,0.956
loc_main_gate,hostel_b_block3,0.953
loc_main_gate,hostel_b_block4,0.833
loc_main_gate,hostel_b_block5,0.876
loc_main_gate,hostel_b_block6,1.026
loc_main_gate,hostel_b_block7,0.715
loc_main_gate,hostel_b_block8,0.605
loc_main_gate,hostel_b_brahmagiri,0.916
loc_main_gate,hostel_b_mt1,0.567
loc_main_gate,hostel_b_mt2,0.687
loc_main_gate,hostel_b_mt3,0.752
loc_main_gate,hostel_b_shivalik,0.509
loc_main_gate,hostel_g_gh1,0.404
loc_main_gate,hostel_g_gh2,0.343
loc_main_gate,hostel_g_gh3,0.414
loc_main_gate,hostel_g_gh4,0.454
loc_main_gate,hostel_g_gh5,0.499
loc_main_gate,hostel_g_gh6,0.539
loc_main_gate,loc_lhc_a,0.266
loc_main_gate,loc_lhc_b,0.322
loc_main_gate,loc_main_building,0.134
loc_main_gate,loc_main_gate,0.0
loc_main_gate,mess_b1_karavali,0.861
loc_main_gate,mess_b2_aravali,0.971
loc_main_gate,mess_b3_vindhya,0.968
loc_main_gate,mess_b4_satpura,0.848
loc_main_gate,mess_b5_nilgiri,0.891
loc_main_gate,mess_b7_sahyadri,0.73
loc_main_gate,mess_b8_trishul,0.62
loc_main_gate,mess_gb,0.777
loc_main_gate,mess_mega,0.635
loc_main_gate,mess_pg_new_brahmagiri,0.931
loc_main_gate,mess_pg_pushpagiri,1.041
loc_main_gate,loc_suprabha_boys,0.806
loc_main_gate,loc_suprabha_girls,0.544
mess_b1_karavali,loc_boys_coop,0.434
mess_b1_karavali,loc_central_library,0.618
mess_b1_karavali,dept_chem,0.933
mess_b1_karavali,dept_chemistry,0.558
mess_b1_karavali,dept_civil,0.907
mess_b1_karavali,dept_cse,1.211
mess_b1_karavali,dept_ece,1.236
mess_b1_karavali,dept_eee,1.295
mess_b1_karavali,dept_hssm,0.635
mess_b1_karavali,dept_it,1.27
mess_b1_karavali,dept_macs,0.569
mess_b1_karavali,dept_mech,1.036
mess_b1_karavali,dept_mining,0.857
mess_b1_karavali,dept_mme,0.771
mess_b1_karavali,dept_physics,0.608
mess_b1_karavali,dept_wroe,1.016
mess_b1_karavali,loc_e_library,0.694
mess_b1_karavali,loc_girls_coop,1.182
mess_b1_karavali,hostel_b_block1,0.015
mess_b1_karavali,hostel_b_block2,0.125
mess_b1_karavali,hostel_b_block3,0.259
mess_b1_karavali,hostel_b_block4,0.379
mess_b1_karavali,hostel_b_block5,0.515
mess_b1_karavali,hostel_b_block6,0.195
mess_b1_karavali,hostel_b_block7,0.146
mess_b1_karavali,hostel_b_block8,0.612
mess_b1_karavali,hostel_b_brahmagiri,0.085
mess_b1_karavali,hostel_b_mt1,0.574
mess_b1_karavali,hostel_b_mt2,0.654
mess_b1_karavali,hostel_b_mt3,0.664
mess_b1_karavali,hostel_b_shivalik,0.516
mess_b1_karavali,hostel_g_gh1,1.149
mess_b1_karavali,hostel_g_gh2,1.088
mess_b1_karavali,hostel_g_gh3,1.159
mess_b1_karavali,hostel_g_gh4,1.199
mess_b1_karavali,hostel_g_gh5,1.192
mess_b1_karavali,hostel_g_gh6,1.132
mess_b1_karavali,loc_lhc_a,0.595
mess_b1_karavali,loc_lhc_b,0.539
mess_b1_karavali,loc_main_building,0.727
mess_b1_karavali,loc_main_gate,0.861
mess_b1_karavali,mess_b1_karavali,0.0
mess_b1_karavali,mess_b2_aravali,0.14
mess_b1_karavali,mess_b3_vindhya,0.274
mess_b1_karavali,mess_b4_satpura,0.394
mess_b1_karavali,mess_b5_nilgiri,0.53
mess_b1_karavali,mess_b7_sahyadri,0.161
mess_b1_karavali,mess_b8_trishul,0.627
mess_b1_karavali,mess_gb,0.208
mess_b1_karavali,mess_mega,0.577
mess_b1_karavali,mess_pg_new_brahmagiri,0.1
mess_b1_karavali,mess_pg_pushpagiri,0.21
mess_b1_karavali,loc_suprabha_boys,0.585
mess_b1_karavali,loc_suprabha_girls,1.197
mess_b2_aravali,loc_boys_coop,0.544
mess_b2_aravali,loc_central_library,0.728
mess_b2_aravali,dept_chem,1.043
mess_b2_aravali,dept_chemistry,0.668
mess_b2_aravali,dept_civil,1.017
mess_b2_aravali,dept_cse,1.321
mess_b2_aravali,dept_ece,1.346
mess_b2_aravali,dept_eee,1.405
mess_b2_aravali,dept_hssm,0.745
mess_b2_aravali,dept_it,1.38
mess_b2_aravali,dept_macs,0.679
mess_b2_aravali,dept_mech,1.146
mess_b2_aravali,dept_mining,0.967
mess_b2_aravali,dept_mme,0.881
mess_b2_aravali,dept_physics,0.718
mess_b2_aravali,dept_wroe,1.126
mess_b2_aravali,loc_e_library,0.804
mess_b2_aravali,loc_girls_coop,1.292
mess_b2_aravali,hostel_b_block1,0.125
mess_b2_aravali,hostel_b_block2,0.015
mess_b2_aravali,hostel_b_block3,0.149
mess_b2_aravali,hostel_b_block4,0.269
mess_b2_aravali,hostel_b_block5,0.405
mess_b2_aravali,hostel_b_block6,0.305
mess_b2_aravali,hostel_b_block7,0.256
mess_b2_aravali,hostel_b_block8,0.701
mess_b2_aravali,hostel_b_brahmagiri,0.195
mess_b2_aravali,hostel_b_mt1,0.535
mess_b2_aravali,hostel_b_mt2,0.544
mess_b2_aravali,hostel_b_mt3,0.554
mess_b2_aravali,hostel_b_shivalik,0.626
mess_b2_aravali,hostel_g_gh1,1.259
mess_b2_aravali,hostel_g_gh2,1.198
mess_b2_aravali,hostel_g_gh3,1.269
mess_b2_aravali,hostel_g_gh4,1.309
mess_b2_aravali,hostel_g_gh5,1.302
mess_b2_aravali,hostel_g_gh6,1.242
mess_b2_aravali,loc_lhc_a,0.705
mess_b2_aravali,loc_lhc_b,0.649
mess_b2_aravali,loc_main_building,0.837
mess_b2_aravali,loc_main_gate,0.971
mess_b2_aravali,mess_b1_karavali,0.14
mess_b2_aravali,mess_b2_aravali,0.0
mess_b2_aravali,mess_b3_vindhya,0.164
mess_b2_aravali,mess_b4_satpura,0.284
mess_b2_aravali,mess_b5_nilgiri,0.42
mess_b2_aravali,mess_b7_sahyadri,0.271
mess_b2_aravali,mess_b8_trishul,0.716
mess_b2_aravali,mess_gb,0.318
mess_b2_aravali,mess_mega,0.467
mess_b2_aravali,mess_pg_new_brahmagiri,0.21
mess_b2_aravali,mess_pg_pushpagiri,0.32
mess_b2_aravali,loc_suprabha_boys,0.475
mess_b2_aravali,loc_suprabha_girls,1.307
mess_b3_vindhya,loc_boys_coop,0.541
mess_b3_vindhya,loc_central_library,0.725
mess_b3_vindhya,dept_chem,1.04
mess_b3_vindhya,dept_chemistry,0.665
mess_b3_vindhya,dept_civil,1.014
mess_b3_vindhya,dept_cse,1.318
mess_b3_vindhya,dept_ece,1.343
mess_b3_vindhya,dept_eee,1.402
mess_b3_vindhya,dept_hssm,0.742
mess_b3_vindhya,dept_it,1.377
mess_b3_vindhya,dept_macs,0.676
mess_b3_vindhya,dept_mech,1.143
mess_b3_vindhya,dept_mining,0.964
mess_b3_vindhya,dept_mme,0.878
mess_b3_vindhya,dept_physics,0.715
mess_b3_vindhya,dept_wroe,1.123
mess_b3_vindhya,loc_e_library,0.801
mess_b3_vindhya,loc_girls_coop,1.289
mess_b3_vindhya,hostel_b_block1,0.259
mess_b3_vindhya,hostel_b_block2,0.149
mess_b3_vindhya,hostel_b_block3,0.015
mess_b3_vindhya,hostel_b_block4,0.135
mess_b3_vindhya,hostel_b_block5,0.271
mess_b3_vindhya,hostel_b_block6,0.439
mess_b3_vindhya,hostel_b_block7,0.39
mess_b3_vindhya,hostel_b_block8,0.567
mess_b3_vindhya,hostel_b_brahmagiri,0.329
mess_b3_vindhya,hostel_b_mt1,0.401
mess_b3_vindhya,hostel_b_mt2,0.41
mess_b3_vindhya,hostel_b_mt3,0.42
mess_b3_vindhya,hostel_b_shivalik,0.623
mess_b3_vindhya,hostel_g_gh1,1.256
mess_b3_vindhya,hostel_g_gh2,1.195
mess_b3_vindhya,hostel_g_gh3,1.266
mess_b3_vindhya,hostel_g_gh4,1.306
mess_b3_vindhya,hostel_g_gh5,1.299
mess_b3_vindhya,hostel_g_gh6,1.239
mess_b3_vindhya,loc_lhc_a,0.702
mess_b3_vindhya,loc_lhc_b,0.646
mess_b3_vindhya,loc_main_building,0.834
mess_b3_vindhya,loc_main_gate,0.968
mess_b3_vindhya,mess_b1_karavali,0.274
mess_b3_vindhya,mess_b2_aravali,0.164
mess_b3_vindhya,mess_b3_vindhya,0.0
mess_b3_vindhya,mess_b4_satpura,0.15
mess_b3_vindhya,mess_b5_nilgiri,0.286
mess_b3_vindhya,mess_b7_sahyadri,0.405
mess_b3_vindhya,mess_b8_trishul,0.582
mess_b3_vindhya,mess_gb,0.452
mess_b3_vindhya,mess_mega,0.333
mess_b3_vindhya,mess_pg_new_brahmagiri,0.344
mess_b3_vindhya,mess_pg_pushpagiri,0.454
mess_b3_vindhya,loc_suprabha_boys,0.341
mess_b3_vindhya,loc_suprabha_girls,1.304
mess_b4_satpura,loc_boys_coop,0.421
mess_b4_satpura,loc_central_library,0.605
mess_b4_satpura,dept_chem,0.92
mess_b4_satpura,dept_chemistry,0.545
mess_b4_satpura,dept_civil,0.894
mess_b4_satpura,dept_cse,1.198
mess_b4_satpura,dept_ece,1.223
mess_b4_satpura,dept_eee,1.282
mess_b4_satpura,dept_hssm,0.622
mess_b4_satpura,dept_it,1.257
mess_b4_satpura,dept_macs,0.556
mess_b4_satpura,dept_mech,1.023
mess_b4_satpura,dept_mining,0.844
mess_b4_satpura,dept_mme,0.758
mess_b4_satpura,dept_physics,0.595
mess_b4_satpura,dept_wroe,1.003
mess_b4_satpura,loc_e_library,0.681
mess_b4_satpura,loc_girls_coop,1.169
mess_b4_satpura,hostel_b_block1,0.379
mess_b4_satpura,hostel_b_block2,0.269
mess_b4_satpura,hostel_b_block3,0.135
mess_b4_satpura,hostel_b_block4,0.015
mess_b4_satpura,hostel_b_block5,0.151
mess_b4_satpura,hostel_b_block6,0.559
mess_b4_satpura,hostel_b_block7,0.51
mess_b4_satpura,hostel_b_block8,0.447
mess_b4_satpura,hostel_b_brahmagiri,0.449
mess_b4_satpura,hostel_b_mt1,0.281
mess_b4_satpura,hostel_b_mt2,0.29
mess_b4_satpura,hostel_b_mt3,0.3
mess_b4_satpura,hostel_b_shivalik,0.503
mess_b4_satpura,hostel_g_gh1,1.136
mess_b4_satpura,hostel_g_gh2,1.075
mess_b4_satpura,hostel_g_gh3,1.146
mess_b4_satpura,hostel_g_gh4,1.186
mess_b4_satpura,hostel_g_gh5,1.179
mess_b4_satpura,hostel_g_gh6,1.119
mess_b4_satpura,loc_lhc_a,0.582
mess_b4_satpura,loc_lhc_b,0.526
mess_b4_satpura,loc_main_building,0.714
mess_b4_satpura,loc_main_gate,0.848
mess_b4_satpura,mess_b1_karavali,0.394
mess_b4_satpura,mess_b2_aravali,0.284
mess_b4_satpura,mess_b3_vindhya,0.15
mess_b4_satpura,mess_b4_satpura,0.0
mess_b4_satpura,mess_b5_nilgiri,0.166
mess_b4_satpura,mess_b7_sahyadri,0.525
mess_b4_satpura,mess_b8_trishul,0.462
mess_b4_satpura,mess_gb,0.572
mess_b4_satpura,mess_mega,0.213
mess_b4_satpura,mess_pg_new_brahmagiri,0.464
mess_b4_satpura,mess_pg_pushpagiri,0.574
mess_b4_satpura,loc_suprabha_boys,0.221
mess_b4_satpura,loc_suprabha_girls,1.184
mess_b5_nilgiri,loc_boys_coop,0.464
mess_b5_nilgiri,loc_central_library,0.648
mess_b5_nilgiri,dept_chem,0.963
mess_b5_nilgiri,dept_chemistry,0.588
mess_b5_nilgiri,dept_civil,0.937
mess_b5_nilgiri,dept_cse,1.241
mess_b5_nilgiri,dept_ece,1.266
mess_b5_nilgiri,dept_eee,1.325
mess_b5_nilgiri,dept_hssm,0.665
mess_b5_nilgiri,dept_it,1.3
mess_b5_nilgiri,dept_macs,0.599
mess_b5_nilgiri,dept_mech,1.066
mess_b5_nilgiri,dept_mining,0.887
mess_b5_nilgiri,dept_mme,0.801
mess_b5_nilgiri,dept_physics,0.638
mess_b5_nilgiri,dept_wroe,1.046
mess_b5_nilgiri,loc_e_library,0.724
mess_b5_nilgiri,loc_girls_coop,1.212
mess_b5_nilgiri,hostel_b_block1,0.515
mess_b5_nilgiri,hostel_b_block2,0.405
mess_b5_nilgiri,hostel_b_block3,0.271
mess_b5_nilgiri,hostel_b_block4,0.151
mess_b5_nilgiri,hostel_b_block5,0.015
mess_b5_nilgiri,hostel_b_block6,0.695
mess_b5_nilgiri,hostel_b_block7,0.646
mess_b5_nilgiri,hostel_b_block8,0.311
mess_b5_nilgiri,hostel_b_brahmagiri,0.585
mess_b5_nilgiri,hostel_b_mt1,0.324
mess_b5_nilgiri,hostel_b_mt2,0.204
mess_b5_nilgiri,hostel_b_mt3,0.164
mess_b5_nilgiri,hostel_b_shivalik,0.407
mess_b5_nilgiri,hostel_g_gh1,1.179
mess_b5_nilgiri,hostel_g_gh2,1.118
mess_b5_nilgiri,hostel_g_gh3,1.189
mess_b5_nilgiri,hostel_g_gh4,1.229
mess_b5_nilgiri,hostel_g_gh5,1.222
mess_b5_nilgiri,hostel_g_gh6,1.162
mess_b5_nilgiri,loc_lhc_a,0.625
mess_b5_nilgiri,loc_lhc_b,0.569
mess_b5_nilgiri,loc_main_building,0.757
mess_b5_nilgiri,loc_main_gate,0.891
mess_b5_nilgiri,mess_b1_karavali,0.53
mess_b5_nilgiri,mess_b2_aravali,0.42
mess_b5_nilgiri,mess_b3_vindhya,0.286
mess_b5_nilgiri,mess_b4_satpura,0.166
mess_b5_nilgiri,mess_b5_nilgiri,0.0
mess_b5_nilgiri,mess_b7_sahyadri,0.661
mess_b5_nilgiri,mess_b8_trishul,0.326
mess_b5_nilgiri,mess_gb,0.708
mess_b5_nilgiri,mess_mega,0.281
mess_b5_nilgiri,mess_pg_new_brahmagiri,0.6
mess_b5_nilgiri,mess_pg_pushpagiri,0.71
mess_b5_nilgiri,loc_suprabha_boys,0.085
mess_b5_nilgiri,loc_suprabha_girls,1.227
mess_b7_sahyadri,loc_boys_coop,0.303
mess_b7_sahyadri,loc_central_library,0.487
mess_b7_sahyadri,dept_chem,0.802
mess_b7_sahyadri,dept_chemistry,0.427
mess_b7_sahyadri,dept_civil,0.776
mess_b7_sahyadri,dept_cse,1.08
mess_b7_sahyadri,dept_ece,1.105
mess_b7_sahyadri,dept_eee,1.164
mess_b7_sahyadri,dept_hssm,0.504
mess_b7_sahyadri,dept_it,1.139
mess_b7_sahyadri,dept_macs,0.438
mess_b7_sahyadri,dept_mech,0.905
mess_b7_sahyadri,dept_mining,0.726
mess_b7_sahyadri,dept_mme,0.64
mess_b7_sahyadri,dept_physics,0.477
mess_b7_sahyadri,dept_wroe,0.885
mess_b7_sahyadri,loc_e_library,0.563
mess_b7_sahyadri,loc_girls_coop,1.051
mess_b7_sahyadri,hostel_b_block1,0.146
mess_b7_sahyadri,hostel_b_block2,0.256
mess_b7_sahyadri,hostel_b_block3,0.39
mess_b7_sahyadri,hostel_b_block4,0.51
mess_b7_sahyadri,hostel_b_block5,0.646
mess_b7_sahyadri,hostel_b_block6,0.326
mess_b7_sahyadri,hostel_b_block7,0.015
mess_b7_sahyadri,hostel_b_block8,0.481
mess_b7_sahyadri,hostel_b_brahmagiri,0.216
mess_b7_sahyadri,hostel_b_mt1,0.443
mess_b7_sahyadri,hostel_b_mt2,0.563
mess_b7_sahyadri,hostel_b_mt3,0.628
mess_b7_sahyadri,hostel_b_shivalik,0.385
mess_b7_sahyadri,hostel_g_gh1,1.018
mess_b7_sahyadri,hostel_g_gh2,0.957
mess_b7_sahyadri,hostel_g_gh3,1.028
mess_b7_sahyadri,hostel_g_gh4,1.068
mess_b7_sahyadri,hostel_g_gh5,1.061
mess_b7_sahyadri,hostel_g_gh6,1.001
mess_b7_sahyadri,loc_lhc_a,0.464
mess_b7_sahyadri,loc_lhc_b,0.408
mess_b7_sahyadri,loc_main_building,0.596
mess_b7_sahyadri,loc_main_gate,0.73
mess_b7_sahyadri,mess_b1_karavali,0.161
mess_b7_sahyadri,mess_b2_aravali,0.271
mess_b7_sahyadri,mess_b3_vindhya,0.405
mess_b7_sahyadri,mess_b4_satpura,0.525
mess_b7_sahyadri,mess_b5_nilgiri,0.661
mess_b7_sahyadri,mess_b7_sahyadri,0.0
mess_b7_sahyadri,mess_b8_trishul,0.496
mess_b7_sahyadri,mess_gb,0.077
mess_b7_sahyadri,mess_mega,0.511
mess_b7_sahyadri,mess_pg_new_brahmagiri,0.231
mess_b7_sahyadri,mess_pg_pushpagiri,0.341
mess_b7_sahyadri,loc_suprabha_boys,0.682
mess_b7_sahyadri,loc_suprabha_girls,1.066
mess_b8_trishul,loc_boys_coop,0.193
mess_b8_trishul,loc_central_library,0.377
mess_b8_trishul,dept_chem,0.692
mess_b8_trishul,dept_chemistry,0.317
mess_b8_trishul,dept_civil,0.666
mess_b8_trishul,dept_cse,0.97
mess_b8_trishul,dept_ece,0.995
mess_b8_trishul,dept_eee,1.054
mess_b8_trishul,dept_hssm,0.394
mess_b8_trishul,dept_it,1.029
mess_b8_trishul,dept_macs,0.328
mess_b8_trishul,dept_mech,0.795
mess_b8_trishul,dept_mining,0.616
mess_b8_trishul,dept_mme,0.53
mess_b8_trishul,dept_physics,0.367
mess_b8_trishul,dept_wroe,0.775
mess_b8_trishul,loc_e_library,0.453
mess_b8_trishul,loc_girls_coop,0.941
mess_b8_trishul,hostel_b_block1,0.612
mess_b8_trishul,hostel_b_block2,0.701
mess_b8_trishul,hostel_b_block3,0.567
mess_b8_trishul,hostel_b_block4,0.447
mess_b8_trishul,hostel_b_block5,0.311
mess_b8_trishul,hostel_b_block6,0.792
mess_b8_trishul,hostel_b_block7,0.481
mess_b8_trishul,hostel_b_block8,0.015
mess_b8_trishul,hostel_b_brahmagiri,0.682
mess_b8_trishul,hostel_b_mt1,0.333
mess_b8_trishul,hostel_b_mt2,0.281
mess_b8_trishul,hostel_b_mt3,0.162
mess_b8_trishul,hostel_b_shivalik,0.111
mess_b8_trishul,hostel_g_gh1,0.908
mess_b8_trishul,hostel_g_gh2,0.847
mess_b8_trishul,hostel_g_gh3,0.918
mess_b8_trishul,hostel_g_gh4,0.958
mess_b8_trishul,hostel_g_gh5,0.951
mess_b8_trishul,hostel_g_gh6,0.891
mess_b8_trishul,loc_lhc_a,0.354
mess_b8_trishul,loc_lhc_b,0.298
mess_b8_trishul,loc_main_building,0.486
mess_b8_trishul,loc_main_gate,0.62
mess_b8_trishul,mess_b1_karavali,0.627
mess_b8_trishul,mess_b2_aravali,0.716
mess_b8_trishul,mess_b3_vindhya,0.582
mess_b8_trishul,mess_b4_satpura,0.462
mess_b8_trishul,mess_b5_nilgiri,0.326
mess_b8_trishul,mess_b7_sahyadri,0.496
mess_b8_trishul,mess_b8_trishul,0.0
mess_b8_trishul,mess_gb,0.543
mess_b8_trishul,mess_mega,0.358
mess_b8_trishul,mess_pg_new_brahmagiri,0.697
mess_b8_trishul,mess_pg_pushpagiri,0.807
mess_b8_trishul,loc_suprabha_boys,0.241
mess_b8_trishul,loc_suprabha_girls,0.956
mess_gb,loc_boys_coop,0.35
mess_gb,loc_central_library,0.534
mess_gb,dept_chem,0.849
mess_gb,dept_chemistry,0.474
mess_gb,dept_civil,0.823
mess_gb,dept_cse,1.127
mess_gb,dept_ece,1.152
mess_gb,dept_eee,1.211
mess_gb,dept_hssm,0.551
mess_gb,dept_it,1.186
mess_gb,dept_macs,0.485
mess_gb,dept_mech,0.952
mess_gb,dept_mining,0.773
mess_gb,dept_mme,0.687
mess_gb,dept_physics,0.524
mess_gb,dept_wroe,0.932
mess_gb,loc_e_library,0.61
mess_gb,loc_girls_coop,1.098
mess_gb,hostel_b_block1,0.193
mess_gb,hostel_b_block2,0.303
mess_gb,hostel_b_block3,0.437
mess_gb,hostel_b_block4,0.557
mess_gb,hostel_b_block5,0.693
mess_gb,hostel_b_block6,0.373
mess_gb,hostel_b_block7,0.062
